"id","gloss","stem","actual_phonology","model_phonology","type","language","num_morphemes","num_tokens","utterance_order","corpus_name","part_of_speech","speaker_code","speaker_name","speaker_role","target_child_name","target_child_age","target_child_sex","media_start","media_end","media_unit","collection_name","collection_id","corpus_id","speaker_id","target_child_id","transcript_id","clean_utterances","bin","dont_pos","condensed_pos","v_utterances","do"
501165,"no I don't wanna come out I","no I do want come out I","","","trail off","eng",9,7,368,"NewEngland","co pro:sub mod v v adv pro:sub","CHI","Laura","Target_Child","Laura",32.0006570976817,"female",NA,NA,NA,"Eng-NA",2,39,1946,1946,3711,"no I don't wanna come out I","32-33","co pro:sub don't v v adv pro:sub","no:co n mod v v adv n","no I don't v v out I","don't"
501622,"I don't wanna color","I do want color","","","declarative","eng",6,4,145,"NewEngland","pro:sub mod v v","CHI","Matthew","Target_Child","Matthew",29.1648699151933,"male",NA,NA,NA,"Eng-NA",2,39,1895,1895,3694,"I don't wanna color","29-30","pro:sub don't v v","n mod v v","I don't v v","don't"
503711,"because I don't wanna","because I do want","","","declarative","eng",6,4,293,"NewEngland","conj pro:sub mod v","CHI","Abigail","Target_Child","Abigail",28.9533665989035,"female",NA,NA,NA,"Eng-NA",2,39,1959,1959,3716,"because I don't wanna","28-29","conj pro:sub don't v","conj n mod v","because I don't v","don't"
503972,"I don't know","I do know","","","declarative","eng",4,3,335,"NewEngland","pro:sub mod v","CHI","Matthew","Target_Child","Matthew",32.0006570976817,"male",NA,NA,NA,"Eng-NA",2,39,1895,1895,3714,"I don't know","32-33","pro:sub don't v","n mod v","I don't v","don't"
504353,"I don't know","I do know","","","declarative","eng",4,3,458,"NewEngland","pro:sub mod v","CHI","Matthew","Target_Child","Matthew",32.0006570976817,"male",NA,NA,NA,"Eng-NA",2,39,1895,1895,3714,"I don't know","32-33","pro:sub don't v","n mod v","I don't v","don't"
504364,"I don't know Susie","I do know Susie","","","declarative","eng",5,4,463,"NewEngland","pro:sub mod v n:prop","CHI","Matthew","Target_Child","Matthew",32.0006570976817,"male",NA,NA,NA,"Eng-NA",2,39,1895,1895,3714,"I don't know Susie","32-33","pro:sub don't v n:prop","n mod v n","I don't v n:prop","don't"
804292,"I don't break them","I do break them","","","declarative","eng",5,4,36,"Suppes","pro:sub mod v pro:obj","CHI","Nina","Target_Child","Nina",25.7233208074088,"female",NA,NA,NA,"Eng-NA",2,43,2519,2519,3938,"I don't break them","25-26","pro:sub don't v pro:obj","n mod v n","I don't v them","don't"
805027,"I don't","I do","","","trail off","eng",3,2,52,"Suppes","pro:sub mod","CHI","Nina","Target_Child","Nina",25.9533049959958,"female",NA,NA,NA,"Eng-NA",2,43,2519,2519,3939,"I don't","25-26","pro:sub don't","n mod","I don't","don't"
805033,"I don't know xxx","I do know","","","declarative","eng",4,4,53,"Suppes","pro:sub mod v","CHI","Nina","Target_Child","Nina",25.9533049959958,"female",NA,NA,NA,"Eng-NA",2,43,2519,2519,3939,"I don't know ","25-26","pro:sub don't v","n mod v","I don't v","don't"
806968,"I don't want","I do want","","","declarative","eng",4,3,87,"Suppes","pro:sub mod v","CHI","Nina","Target_Child","Nina",26.9204706462145,"female",NA,NA,NA,"Eng-NA",2,43,2519,2519,3942,"I don't want","26-27","pro:sub don't v","n mod v","I don't v","don't"
808161,"I don't find that","I do find that","","","declarative","eng",5,4,171,"Suppes","pro:sub mod v pro:dem","CHI","Nina","Target_Child","Nina",26.9204706462145,"female",NA,NA,NA,"Eng-NA",2,43,2519,2519,3942,"I don't find that","26-27","pro:sub don't v pro:dem","n mod v n","I don't v that","don't"
808193,"I don't find that","I do find that","","","declarative","eng",5,4,173,"Suppes","pro:sub mod v pro:dem","CHI","Nina","Target_Child","Nina",26.9204706462145,"female",NA,NA,NA,"Eng-NA",2,43,2519,2519,3942,"I don't find that","26-27","pro:sub don't v pro:dem","n mod v n","I don't v that","don't"
808268,"I don't read","I do read","","","declarative","eng",5,3,178,"Suppes","pro:sub mod v","CHI","Nina","Target_Child","Nina",26.9204706462145,"female",NA,NA,NA,"Eng-NA",2,43,2519,2519,3942,"I don't read","26-27","pro:sub don't v","n mod v","I don't v","don't"
809494,"I don't like those potatoes","I do like those potato","","","declarative","eng",7,5,52,"Suppes","pro:sub mod v det:dem n","CHI","Nina","Target_Child","Nina",28.591962873981,"female",NA,NA,NA,"Eng-NA",2,43,2519,2519,3949,"I don't like those potatoes","28-29","pro:sub don't v det:dem n","n mod v det n","I don't v those potatoes","don't"
809551,"I don't want it on","I do want it on","","","declarative","eng",6,5,6,"Suppes","pro:sub mod v pro:per adv","CHI","Nina","Target_Child","Nina",27.9204911805171,"female",NA,NA,NA,"Eng-NA",2,43,2519,2519,3946,"I don't want it on","27-28","pro:sub don't v pro:per adv","n mod v n adv","I don't v it on","don't"
809987,"I don't want cake in my Maya","I do want cake in my Maya","","","declarative","eng",8,7,80,"Suppes","pro:sub mod v n prep det:poss n:prop","CHI","Nina","Target_Child","Nina",28.591962873981,"female",NA,NA,NA,"Eng-NA",2,43,2519,2519,3949,"I don't want cake in my Maya","28-29","pro:sub don't v n prep det:poss n:prop","n mod v n prep det n","I don't v cake in my n:prop","don't"
811087,"you don't see it","you do see it","","","declarative","eng",5,4,53,"Suppes","pro:per mod v pro:per","CHI","Nina","Target_Child","Nina",28.1977042649746,"female",NA,NA,NA,"Eng-NA",2,43,2519,2519,3947,"you don't see it","28-29","pro:per don't v pro:per","n mod v n","you don't v it","don't"
812747,"we don't loose them","we do loose them","","","declarative","eng",5,4,426,"Suppes","pro:sub mod v pro:obj","CHI","Nina","Target_Child","Nina",26.9204706462145,"female",NA,NA,NA,"Eng-NA",2,43,2519,2519,3942,"we don't loose them","26-27","pro:sub don't v pro:obj","n mod v n","we don't v them","don't"
815348,"no I don't","no I do","","","declarative","eng",4,3,408,"Suppes","co pro:sub mod","CHI","Nina","Target_Child","Nina",27.460522803343,"female",NA,NA,NA,"Eng-NA",2,43,2519,2519,3944,"no I don't","27-28","co pro:sub don't","no:co n mod","no I don't","don't"
817585,"I don't want the finger","I do want the finger","","","declarative","eng",6,5,468,"Suppes","pro:sub mod v det:art n","CHI","Nina","Target_Child","Nina",28.591962873981,"female",NA,NA,NA,"Eng-NA",2,43,2519,2519,3949,"I don't want the finger","28-29","pro:sub don't v det:art n","n mod v det n","I don't v the finger","don't"
817603,"I don't want the finger","I do want the finger","","","declarative","eng",6,5,469,"Suppes","pro:sub mod v det:art n","CHI","Nina","Target_Child","Nina",28.591962873981,"female",NA,NA,NA,"Eng-NA",2,43,2519,2519,3949,"I don't want the finger","28-29","pro:sub don't v det:art n","n mod v det n","I don't v the finger","don't"
818946,"I don't wanna read that book","I do want read that book","","","declarative","eng",9,6,499,"Suppes","pro:sub mod v v det:dem n","CHI","Nina","Target_Child","Nina",27.9204911805171,"female",NA,NA,NA,"Eng-NA",2,43,2519,2519,3946,"I don't wanna read that book","27-28","pro:sub don't v v det:dem n","n mod v v det n","I don't v v that book","don't"
819470,"no I don't want hat from Mrs Wood","no I do want hat from Mrs Wood","","","declarative","eng",9,8,626,"Suppes","co pro:sub mod v n prep n:prop n:prop","CHI","Nina","Target_Child","Nina",27.5919423396784,"female",NA,NA,NA,"Eng-NA",2,43,2519,2519,3945,"no I don't want hat from Mrs Wood","27-28","co pro:sub don't v n prep n:prop n:prop","no:co n mod v n prep n n","no I don't v hat from n:prop n:prop","don't"
819852,"I don't want the diaper off","I do want the diaper off","","","declarative","eng",7,6,3,"Suppes","pro:sub mod v det:art n adv","CHI","Nina","Target_Child","Nina",29.7891127127867,"female",NA,NA,NA,"Eng-NA",2,43,2519,2519,3951,"I don't want the diaper off","29-30","pro:sub don't v det:art n adv","n mod v det n adv","I don't v the diaper off","don't"
821997,"I don't I don't get those on my mouth","I do I do get those on my mouth","","","declarative","eng",11,9,694,"Suppes","pro:sub mod pro:sub mod v pro:dem prep det:poss n","CHI","Nina","Target_Child","Nina",27.9204911805171,"female",NA,NA,NA,"Eng-NA",2,43,2519,2519,3946,"I don't I don't get those on my mouth","27-28","pro:sub don't pro:sub don't v pro:dem prep det:poss n","n mod n mod v n prep det n","I don't I don't v those on my mouth","don't"
824500,"I don't get out","I do get out","","","declarative","eng",5,4,957,"Suppes","pro:sub mod v adv","CHI","Nina","Target_Child","Nina",27.5919423396784,"female",NA,NA,NA,"Eng-NA",2,43,2519,2519,3945,"I don't get out","27-28","pro:sub don't v adv","n mod v adv","I don't v out","don't"
824868,"so they don't they don't get sick","so they do they do get sick","","","declarative","eng",9,7,63,"Suppes","co pro:sub mod pro:sub mod v adj","CHI","Nina","Target_Child","Nina",29.8548224809544,"female",NA,NA,NA,"Eng-NA",2,43,2519,2519,3953,"so they don't they don't get sick","29-30","co pro:sub don't pro:sub don't v adj","co n mod n mod v adj","so they don't they don't v sick","don't"
825036,"cause we don't wanna eat bones","cause we do want eat bone","","","declarative","eng",9,6,75,"Suppes","n pro:sub mod v v n","CHI","Nina","Target_Child","Nina",29.8548224809544,"female",NA,NA,NA,"Eng-NA",2,43,2519,2519,3953,"cause we don't wanna eat bones","29-30","n pro:sub don't v v n","n n mod v v n","cause we don't v v bones","don't"
825093,"cause we don't get sick","cause we do get sick","","","declarative","eng",6,5,79,"Suppes","n pro:sub mod v adj","CHI","Nina","Target_Child","Nina",29.8548224809544,"female",NA,NA,NA,"Eng-NA",2,43,2519,2519,3953,"cause we don't get sick","29-30","n pro:sub don't v adj","n n mod v adj","cause we don't v sick","don't"
826225,"I don't like puzzle","I do like puzzle","","","declarative","eng",5,4,1072,"Suppes","pro:sub mod v n","CHI","Nina","Target_Child","Nina",27.5919423396784,"female",NA,NA,NA,"Eng-NA",2,43,2519,2519,3945,"I don't like puzzle","27-28","pro:sub don't v n","n mod v n","I don't v puzzle","don't"
826860,"I don't put back in xxx","I do put back in","","","declarative","eng",7,6,454,"Suppes","pro:sub mod v adj adv","CHI","Nina","Target_Child","Nina",28.8548019466519,"female",NA,NA,NA,"Eng-NA",2,43,2519,2519,3950,"I don't put back in ","28-29","pro:sub don't v adj adv","n mod v adj adv","I don't v back in","don't"
827257,"I don't have valentine","I do have valentine","","","declarative","eng",5,4,1261,"Suppes","pro:sub mod v n","CHI","Nina","Target_Child","Nina",27.1648288465882,"female",NA,NA,NA,"Eng-NA",2,43,2519,2519,3943,"I don't have valentine","27-28","pro:sub don't v n","n mod v n","I don't v valentine","don't"
827347,"I don't wanna","I do want","","","declarative","eng",5,3,481,"Suppes","pro:sub mod v","CHI","Nina","Target_Child","Nina",28.8548019466519,"female",NA,NA,NA,"Eng-NA",2,43,2519,2519,3950,"I don't wanna","28-29","pro:sub don't v","n mod v","I don't v","don't"
827590,"I don't","I do","","","declarative","eng",3,2,496,"Suppes","pro:sub mod","CHI","Nina","Target_Child","Nina",29.7891127127867,"female",NA,NA,NA,"Eng-NA",2,43,2519,2519,3951,"I don't","29-30","pro:sub don't","n mod","I don't","don't"
827633,"I don't want that one","I do want that one","","","declarative","eng",6,5,499,"Suppes","pro:sub mod v adv pro:indef","CHI","Nina","Target_Child","Nina",29.7891127127867,"female",NA,NA,NA,"Eng-NA",2,43,2519,2519,3951,"I don't want that one","29-30","pro:sub don't v adv pro:indef","n mod v adv n","I don't v that one","don't"
827993,"I don't know","I do know","","","declarative","eng",4,3,18,"Suppes","pro:sub mod v","CHI","Nina","Target_Child","Nina",34.6906507320479,"female",NA,NA,NA,"Eng-NA",2,43,2519,2519,3961,"I don't know","34-35","pro:sub don't v","n mod v","I don't v","don't"
829587,"I don't want them together","I do want them together","","","declarative","eng",6,5,347,"Suppes","pro:sub mod v pro:obj adv","CHI","Nina","Target_Child","Nina",29.8876773650383,"female",NA,NA,NA,"Eng-NA",2,43,2519,2519,3954,"I don't want them together","29-30","pro:sub don't v pro:obj adv","n mod v n adv","I don't v them together","don't"
830164,"I don't know","I do know","","","declarative","eng",4,3,139,"Suppes","pro:sub mod v","CHI","Nina","Target_Child","Nina",34.6906507320479,"female",NA,NA,NA,"Eng-NA",2,43,2519,2519,3961,"I don't know","34-35","pro:sub don't v","n mod v","I don't v","don't"
830463,"I don't need that blanket","I do need that blanket","","","declarative","eng",6,5,1474,"Suppes","pro:sub mod v det:dem n","CHI","Nina","Target_Child","Nina",26.9204706462145,"female",NA,NA,NA,"Eng-NA",2,43,2519,2519,3942,"I don't need that blanket","26-27","pro:sub don't v det:dem n","n mod v det n","I don't v that blanket","don't"
830641,"I don't know","I do know","","","declarative","eng",4,3,168,"Suppes","pro:sub mod v","CHI","Nina","Target_Child","Nina",34.6906507320479,"female",NA,NA,NA,"Eng-NA",2,43,2519,2519,3961,"I don't know","34-35","pro:sub don't v","n mod v","I don't v","don't"
831426,"I don't want him there","I do want him there","","","declarative","eng",6,5,1383,"Suppes","pro:sub mod v pro:obj adv","CHI","Nina","Target_Child","Nina",27.5919423396784,"female",NA,NA,NA,"Eng-NA",2,43,2519,2519,3945,"I don't want him there","27-28","pro:sub don't v pro:obj adv","n mod v n adv","I don't v him there","don't"
832316,"I don't know","I do know","","","declarative","eng",4,3,93,"Suppes","pro:sub mod v","CHI","Nina","Target_Child","Nina",34.9206349206349,"female",NA,NA,NA,"Eng-NA",2,43,2519,2519,3962,"I don't know","34-35","pro:sub don't v","n mod v","I don't v","don't"
833074,"I don't want a bath","I do want a bath","","","declarative","eng",6,5,624,"Suppes","pro:sub mod v det:art n","CHI","Nina","Target_Child","Nina",29.9205322491222,"female",NA,NA,NA,"Eng-NA",2,43,2519,2519,3955,"I don't want a bath","29-30","pro:sub don't v det:art n","n mod v det n","I don't v a bath","don't"
833725,"oh I don't know","oh I do know","","","declarative","eng",5,4,358,"Suppes","co pro:sub mod v","CHI","Nina","Target_Child","Nina",34.6906507320479,"female",NA,NA,NA,"Eng-NA",2,43,2519,2519,3961,"oh I don't know","34-35","co pro:sub don't v","co n mod v","oh I don't v","don't"
833732,"I don't want cranberry juice","I do want cranberry juice","","","declarative","eng",6,5,1403,"Suppes","pro:sub mod v n n","CHI","Nina","Target_Child","Nina",28.1977042649746,"female",NA,NA,NA,"Eng-NA",2,43,2519,2519,3947,"I don't want cranberry juice","28-29","pro:sub don't v n n","n mod v n n","I don't v cranberry juice","don't"
833764,"I don't want my pajamas on","I do want my pajamas on","","","declarative","eng",7,6,864,"Suppes","pro:sub mod v det:poss n adv","CHI","Nina","Target_Child","Nina",29.7891127127867,"female",NA,NA,NA,"Eng-NA",2,43,2519,2519,3951,"I don't want my pajamas on","29-30","pro:sub don't v det:poss n adv","n mod v det n adv","I don't v my pajamas on","don't"
833952,"I don't know","I do know","","","declarative","eng",4,3,191,"Suppes","pro:sub mod v","CHI","Nina","Target_Child","Nina",35.1978480050925,"female",NA,NA,NA,"Eng-NA",2,43,2519,2519,3963,"I don't know","35-36","pro:sub don't v","n mod v","I don't v","don't"
834335,"they don't move on there","they do move on there","","","declarative","eng",6,5,402,"Suppes","pro:sub mod v prep n","CHI","Nina","Target_Child","Nina",33.8549046181646,"female",NA,NA,NA,"Eng-NA",2,43,2519,2519,3958,"they don't move on there","33-34","pro:sub don't v prep n","n mod v prep n","they don't v on there","don't"
834634,"oh I don't know","oh I do know","","","declarative","eng",5,4,416,"Suppes","co pro:sub mod v","CHI","Nina","Target_Child","Nina",34.6906507320479,"female",NA,NA,NA,"Eng-NA",2,43,2519,2519,3961,"oh I don't know","34-35","co pro:sub don't v","co n mod v","oh I don't v","don't"
834742,"I don't wanna wrap him up","I do want wrap him up","","","declarative","eng",8,6,651,"Suppes","pro:sub mod v v pro:obj adv","CHI","Nina","Target_Child","Nina",29.8876773650383,"female",NA,NA,NA,"Eng-NA",2,43,2519,2519,3954,"I don't wanna wrap him up","29-30","pro:sub don't v v pro:obj adv","n mod v v n adv","I don't v v him up","don't"
834941,"xxx we don't go in that stove","we do go in that stove","","","declarative","eng",7,7,922,"Suppes","pro:sub mod v prep det:dem n","CHI","Nina","Target_Child","Nina",28.8548019466519,"female",NA,NA,NA,"Eng-NA",2,43,2519,2519,3950,"we don't go in that stove","28-29","pro:sub don't v prep det:dem n","n mod v prep det n","we don't v in that stove","don't"
834954,"I don't wanna","I do want","","","declarative","eng",5,3,663,"Suppes","pro:sub mod v","CHI","Nina","Target_Child","Nina",29.8876773650383,"female",NA,NA,NA,"Eng-NA",2,43,2519,2519,3954,"I don't wanna","29-30","pro:sub don't v","n mod v","I don't v","don't"
835022,"because because I don't wanna","because because I do want","","","declarative","eng",7,5,927,"Suppes","conj conj pro:sub mod v","CHI","Nina","Target_Child","Nina",28.8548019466519,"female",NA,NA,NA,"Eng-NA",2,43,2519,2519,3950,"because because I don't wanna","28-29","conj conj pro:sub don't v","conj conj n mod v","because because I don't v","don't"
835649,"and you don't wake him up","and you do wake him up","","","declarative","eng",7,6,291,"Suppes","coord pro:per mod v pro:obj adv","CHI","Nina","Target_Child","Nina",35.1978480050925,"female",NA,NA,NA,"Eng-NA",2,43,2519,2519,3963,"and you don't wake him up","35-36","coord pro:per don't v pro:obj adv","coord n mod v n adv","and you don't v him up","don't"
835832,"oh I don't know","oh I do know","","","declarative","eng",5,4,489,"Suppes","co pro:sub mod v","CHI","Nina","Target_Child","Nina",34.6906507320479,"female",NA,NA,NA,"Eng-NA",2,43,2519,2519,3961,"oh I don't know","34-35","co pro:sub don't v","co n mod v","oh I don't v","don't"
835835,"yup we don't","yup we do","","","trail off","eng",4,3,520,"Suppes","co pro:sub mod","CHI","Nina","Target_Child","Nina",34.19782747079,"female",NA,NA,NA,"Eng-NA",2,43,2519,2519,3959,"yup we don't","34-35","co pro:sub don't","co n mod","yup we don't","don't"
835868,"we don't","we do","","","declarative","eng",3,2,740,"Suppes","pro:sub mod","CHI","Nina","Target_Child","Nina",29.8548224809544,"female",NA,NA,NA,"Eng-NA",2,43,2519,2519,3953,"we don't","29-30","pro:sub don't","n mod","we don't","don't"
836105,"I don't know","I do know","","","declarative","eng",4,3,506,"Suppes","pro:sub mod v","CHI","Nina","Target_Child","Nina",34.6906507320479,"female",NA,NA,NA,"Eng-NA",2,43,2519,2519,3961,"I don't know","34-35","pro:sub don't v","n mod v","I don't v","don't"
836740,"you don't","you do","","","trail off","eng",3,2,366,"Suppes","pro:per mod","CHI","Nina","Target_Child","Nina",34.9206349206349,"female",NA,NA,NA,"Eng-NA",2,43,2519,2519,3962,"you don't","34-35","pro:per don't","n mod","you don't","don't"
836751,"would you don't want eat my food any more","will you do want eat my food any more","","","question","eng",11,9,367,"Suppes","mod pro:per mod v v det:poss n qn pro:indef","CHI","Nina","Target_Child","Nina",34.9206349206349,"female",NA,NA,NA,"Eng-NA",2,43,2519,2519,3962,"would you don't want eat my food any more","34-35","mod pro:per don't v v det:poss n qn pro:indef","mod n mod v v det n qn n","would you don't v v my food any more","don't"
836855,"no we don't eat sand","no we do eat sand","","","declarative","eng",6,5,1045,"Suppes","co pro:sub mod v n","CHI","Nina","Target_Child","Nina",29.7891127127867,"female",NA,NA,NA,"Eng-NA",2,43,2519,2519,3951,"no we don't eat sand","29-30","co pro:sub don't v n","no:co n mod v n","no we don't v sand","don't"
837130,"I don't want a windy","I do want a wind","","","declarative","eng",8,5,881,"Suppes","pro:sub mod v det:art adj","CHI","Nina","Target_Child","Nina",29.9205322491222,"female",NA,NA,NA,"Eng-NA",2,43,2519,2519,3955,"I don't want a windy","29-30","pro:sub don't v det:art adj","n mod v det adj","I don't v a windy","don't"
837346,"I don't want the water falling","I do want the water fall","","","declarative","eng",8,6,893,"Suppes","pro:sub mod v det:art n part","CHI","Nina","Target_Child","Nina",29.9205322491222,"female",NA,NA,NA,"Eng-NA",2,43,2519,2519,3955,"I don't want the water falling","29-30","pro:sub don't v det:art n part","n mod v det n part","I don't v the water falling","don't"
837511,"I don't know","I do know","","","declarative","eng",4,3,823,"Suppes","pro:sub mod v","CHI","Nina","Target_Child","Nina",29.8876773650383,"female",NA,NA,NA,"Eng-NA",2,43,2519,2519,3954,"I don't know","29-30","pro:sub don't v","n mod v","I don't v","don't"
837521,"no you don't not to","no you do not to","","","declarative","eng",6,5,588,"Suppes","co pro:per mod neg prep","CHI","Nina","Target_Child","Nina",34.6906507320479,"female",NA,NA,NA,"Eng-NA",2,43,2519,2519,3961,"no you don't not to","34-35","co pro:per don't neg prep","no:co n mod not prep","no you don't not to","don't"
837755,"we don't have any more blocks to make","we do have any more block to make","","","declarative","eng",10,8,320,"Suppes","pro:sub mod v qn qn n inf v","CHI","Nina","Target_Child","Nina",34.427811659377,"female",NA,NA,NA,"Eng-NA",2,43,2519,2519,3960,"we don't have any more blocks to make","34-35","pro:sub don't v qn qn n inf v","n mod v qn qn n inf v","we don't v any more blocks to v","don't"
838867,"I don't know","I do know","","","declarative","eng",4,3,481,"Suppes","pro:sub mod v","CHI","Nina","Target_Child","Nina",35.1978480050925,"female",NA,NA,NA,"Eng-NA",2,43,2519,2519,3963,"I don't know","35-36","pro:sub don't v","n mod v","I don't v","don't"
842280,"no they don't","no they do","","","declarative","eng",4,3,531,"Suppes","co pro:sub mod","CHI","Nina","Target_Child","Nina",34.427811659377,"female",NA,NA,NA,"Eng-NA",2,43,2519,2519,3960,"no they don't","34-35","co pro:sub don't","no:co n mod","no they don't","don't"
842340,"I don't want suspenders today","I do want suspenders today","","","declarative","eng",6,5,1048,"Suppes","pro:sub mod v n adv:tem","CHI","Nina","Target_Child","Nina",29.8876773650383,"female",NA,NA,NA,"Eng-NA",2,43,2519,2519,3954,"I don't want suspenders today","29-30","pro:sub don't v n adv:tem","n mod v n adv","I don't v suspenders today","don't"
842503,"I don't want suspenders on","I do want suspenders on","","","declarative","eng",6,5,1056,"Suppes","pro:sub mod v n adv","CHI","Nina","Target_Child","Nina",29.8876773650383,"female",NA,NA,NA,"Eng-NA",2,43,2519,2519,3954,"I don't want suspenders on","29-30","pro:sub don't v n adv","n mod v n adv","I don't v suspenders on","don't"
842508,"I don't know","I do know","","","declarative","eng",4,3,540,"Suppes","pro:sub mod v","CHI","Nina","Target_Child","Nina",34.427811659377,"female",NA,NA,NA,"Eng-NA",2,43,2519,2519,3960,"I don't know","34-35","pro:sub don't v","n mod v","I don't v","don't"
842538,"I don't want suspenders","I do want suspenders","","","trail off","eng",5,4,1058,"Suppes","pro:sub mod v n","CHI","Nina","Target_Child","Nina",29.8876773650383,"female",NA,NA,NA,"Eng-NA",2,43,2519,2519,3954,"I don't want suspenders","29-30","pro:sub don't v n","n mod v n","I don't v suspenders","don't"
842732,"I don't think so","I do think so","","","declarative","eng",5,4,433,"Suppes","pro:sub mod v co","CHI","Nina","Target_Child","Nina",35.5263968459311,"female",NA,NA,NA,"Eng-NA",2,43,2519,2519,3965,"I don't think so","35-36","pro:sub don't v co","n mod v co","I don't v so","don't"
843219,"I don't know","I do know","","","declarative","eng",4,3,863,"Suppes","pro:sub mod v","CHI","Nina","Target_Child","Nina",34.6906507320479,"female",NA,NA,NA,"Eng-NA",2,43,2519,2519,3961,"I don't know","34-35","pro:sub don't v","n mod v","I don't v","don't"
843572,"you don't like this","you do like this","","","question","eng",5,4,1105,"Suppes","pro:per mod v pro:dem","CHI","Nina","Target_Child","Nina",29.8876773650383,"female",NA,NA,NA,"Eng-NA",2,43,2519,2519,3954,"you don't like this","29-30","pro:per don't v pro:dem","n mod v n","you don't v this","don't"
844244,"do they don't eat people up","do they do eat person up","","","question","eng",8,6,911,"Suppes","mod pro:sub mod v n adv","CHI","Nina","Target_Child","Nina",33.8549046181646,"female",NA,NA,NA,"Eng-NA",2,43,2519,2519,3958,"do they don't eat people up","33-34","do pro:sub don't v n adv","mod n mod v n adv","do they don't v people up","don't"
844248,"I don't know","I do know","","","declarative","eng",4,3,908,"Suppes","pro:sub mod v","CHI","Nina","Target_Child","Nina",34.6906507320479,"female",NA,NA,NA,"Eng-NA",2,43,2519,2519,3961,"I don't know","34-35","pro:sub don't v","n mod v","I don't v","don't"
844537,"I don't want take the pieces off","I do want take the piece off","","","declarative","eng",9,7,1406,"Suppes","pro:sub mod v v det:art n prep","CHI","Nina","Target_Child","Nina",28.8548019466519,"female",NA,NA,NA,"Eng-NA",2,43,2519,2519,3950,"I don't want take the pieces off","28-29","pro:sub don't v v det:art n prep","n mod v v det n prep","I don't v v the pieces off","don't"
844752,"oh I don't know","oh I do know","","","declarative","eng",5,4,929,"Suppes","co pro:sub mod v","CHI","Nina","Target_Child","Nina",34.6906507320479,"female",NA,NA,NA,"Eng-NA",2,43,2519,2519,3961,"oh I don't know","34-35","co pro:sub don't v","co n mod v","oh I don't v","don't"
845079,"I don't know","I do know","","","declarative","eng",4,3,653,"Suppes","pro:sub mod v","CHI","Nina","Target_Child","Nina",34.427811659377,"female",NA,NA,NA,"Eng-NA",2,43,2519,2519,3960,"I don't know","34-35","pro:sub don't v","n mod v","I don't v","don't"
845250,"I don't know","I do know","","","declarative","eng",4,3,660,"Suppes","pro:sub mod v","CHI","Nina","Target_Child","Nina",34.427811659377,"female",NA,NA,NA,"Eng-NA",2,43,2519,2519,3960,"I don't know","34-35","pro:sub don't v","n mod v","I don't v","don't"
845389,"I don't wanna wear them on now","I do want wear them on now","","","declarative","eng",9,7,957,"Suppes","pro:sub mod v v pro:obj prep adv","CHI","Nina","Target_Child","Nina",34.6906507320479,"female",NA,NA,NA,"Eng-NA",2,43,2519,2519,3961,"I don't wanna wear them on now","34-35","pro:sub don't v v pro:obj prep adv","n mod v v n prep adv","I don't v v them on now","don't"
845602,"I don't know","I do know","","","declarative","eng",4,3,965,"Suppes","pro:sub mod v","CHI","Nina","Target_Child","Nina",34.6906507320479,"female",NA,NA,NA,"Eng-NA",2,43,2519,2519,3961,"I don't know","34-35","pro:sub don't v","n mod v","I don't v","don't"
845617,"I don't smoke a pipe","I do smoke a pipe","","","declarative","eng",6,5,1257,"Suppes","pro:sub mod v det:art n","CHI","Nina","Target_Child","Nina",29.9205322491222,"female",NA,NA,NA,"Eng-NA",2,43,2519,2519,3955,"I don't smoke a pipe","29-30","pro:sub don't v det:art n","n mod v det n","I don't v a pipe","don't"
845623,"I don't know","I do know","","","declarative","eng",4,3,779,"Suppes","pro:sub mod v","CHI","Nina","Target_Child","Nina",35.1978480050925,"female",NA,NA,NA,"Eng-NA",2,43,2519,2519,3963,"I don't know","35-36","pro:sub don't v","n mod v","I don't v","don't"
845766,"I don't like black","I do like black","","","declarative","eng",5,4,786,"Suppes","pro:sub mod v n","CHI","Nina","Target_Child","Nina",35.1978480050925,"female",NA,NA,NA,"Eng-NA",2,43,2519,2519,3963,"I don't like black","35-36","pro:sub don't v n","n mod v n","I don't v black","don't"
846238,"oh I don't know","oh I do know","","","declarative","eng",5,4,703,"Suppes","co pro:sub mod v","CHI","Nina","Target_Child","Nina",34.427811659377,"female",NA,NA,NA,"Eng-NA",2,43,2519,2519,3960,"oh I don't know","34-35","co pro:sub don't v","co n mod v","oh I don't v","don't"
846776,"I don't want go bed","I do want go bed","","","declarative","eng",6,5,1506,"Suppes","pro:sub mod v v n","CHI","Nina","Target_Child","Nina",28.8548019466519,"female",NA,NA,NA,"Eng-NA",2,43,2519,2519,3950,"I don't want go bed","28-29","pro:sub don't v v n","n mod v v n","I don't v v bed","don't"
846806,"I don't want go bed","I do want go bed","","","declarative","eng",6,5,1508,"Suppes","pro:sub mod v v n","CHI","Nina","Target_Child","Nina",28.8548019466519,"female",NA,NA,NA,"Eng-NA",2,43,2519,2519,3950,"I don't want go bed","28-29","pro:sub don't v v n","n mod v v n","I don't v v bed","don't"
846892,"but they don't come off","but they do come off","","","declarative","eng",6,5,842,"Suppes","conj pro:sub mod v adv","CHI","Nina","Target_Child","Nina",34.9206349206349,"female",NA,NA,NA,"Eng-NA",2,43,2519,2519,3962,"but they don't come off","34-35","conj pro:sub don't v adv","conj n mod v adv","but they don't v off","don't"
